20250616 055500;6046.75;6047;6046.5;6046.75;46
20250616 055600;6046.75;6047;6046.5;6046.75;40
20250616 055700;6047;6047.5;6047;6047.5;40
20250616 055800;6047.75;6047.75;6046.75;6046.75;37
20250616 055900;6046.75;6047;6046;6046.25;80
20250616 060000;6046.5;6046.5;6046;6046.25;43
20250616 060100;6046;6047.75;6044.5;6047.25;417
20250616 060200;6047.5;6047.75;6047;6047.25;70
20250616 060300;6047.25;6048;6046.75;6047;107
20250616 060400;6047;6047.25;6046;6046;68
20250616 060500;6046;6047.5;6045.25;6045.75;160
20250616 060600;6045.75;6046.75;6045.25;6046.75;184
20250616 060700;6046.75;6048.5;6046.5;6048.5;167
20250616 060800;6047.75;6048.5;6047.25;6048.25;128
20250616 060900;6048.25;6050.25;6048.25;6050;168
20250616 061000;6050.25;6051.5;6049.75;6050.25;311
20250616 061100;6050.5;6050.5;6049.25;6049.25;130
20250616 061200;6049.25;6049.5;6048.75;6048.75;48
20250616 061300;6048.75;6050;6048.5;6050;105
20250616 061400;6050;6050;6049.5;6049.5;106
20250616 061500;6049.75;6052.25;6049.75;6050.75;298
20250616 061600;6050.5;6051;6049;6050.25;106
20250616 061700;6050.25;6051.5;6050.25;6051;189
20250616 061800;6051;6051.5;6050.75;6051.25;86
20250616 061900;6051.5;6052.75;6050.5;6050.75;227
20250616 062000;6050.75;6051.5;6050.75;6051.25;130
20250616 062100;6050.75;6052;6050.75;6052;115
20250616 062200;6052.25;6053.25;6051;6051.25;377
20250616 062300;6051.5;6052.25;6051;6051;150
20250616 062400;6051.25;6052.5;6051.25;6052.25;136
20250616 062500;6051.75;6052.5;6051.25;6051.5;118
20250616 062600;6051.5;6053.25;6051.25;6052.25;373
20250616 062700;6052.25;6052.25;6051;6052.25;221
20250616 062800;6052.25;6052.75;6052;6052.5;58
20250616 062900;6052.75;6053;6051.75;6051.75;68
20250616 063000;6051.75;6052.75;6051.75;6052.75;74
20250616 063100;6052.5;6053.75;6050;6052.5;546
20250616 063200;6052.5;6052.5;6050.75;6051.5;122
20250616 063300;6051;6051.75;6050.25;6050.75;131
20250616 063400;6050.75;6050.75;6049.75;6050.5;82
